user_id,conversion_type,value,time_to_convert
369,AddToCart,63.61,1328
1624,AddToCart,48.1,453
9518,AddToCart,14.41,606
6992,AddToCart,38.42,1205
5608,Signup,36.28,575
3776,Signup,56.4,24
4385,Purchase,47.88,961
4609,Purchase,15.7,1401
5537,Purchase,87.86,1122
4701,Signup,10.58,1385
5988,Signup,88.16,593
4097,Purchase,29.05,423
6794,AddToCart,51.02,233
1591,Signup,16.91,890
6945,AddToCart,32.68,53
9290,Purchase,45.46,861
532,AddToCart,6.73,938
2181,AddToCart,20.57,177
5549,Purchase,58.22,1125
9503,Signup,40.98,1204
6473,Signup,66.35,455
7523,Signup,65.73,12
7077,Signup,25.17,441
8248,Signup,43.25,660
3666,Purchase,36.97,1035
2680,Signup,30.26,170
3976,Purchase,97.77,483
6324,AddToCart,12.4,1075
7520,AddToCart,78.93,464
610,AddToCart,40.86,598
4612,Signup,32.6,462
7147,Signup,99.99,456
4819,AddToCart,50.93,1134
8702,AddToCart,59.29,558
8421,AddToCart,48.57,468
2522,AddToCart,30.83,691
7423,Signup,75.26,749
8852,Purchase,24.57,1000
3404,Purchase,74.16,210
9916,Purchase,54.9,343
1943,AddToCart,79.96,526
683,AddToCart,42.34,783
4704,AddToCart,73.17,109
1540,AddToCart,17.83,822
8937,Purchase,96.49,67
772,Signup,46.63,1320
9357,Signup,49.06,478
8624,Signup,41.95,717
6762,Purchase,14.85,1112
1010,AddToCart,34.94,530
4278,Signup,51.25,524
9104,Signup,9.46,198
851,Signup,70.34,1419
2451,Signup,98.35,633
745,Purchase,84.42,805
6867,AddToCart,10.77,1386
3537,AddToCart,55.76,1231
406,Purchase,92.39,575
1526,Purchase,80.23,1299
8669,Purchase,56.81,1341
7844,AddToCart,92.95,944
938,Purchase,39.67,877
4625,Purchase,76.87,269
2226,AddToCart,99.35,293
1221,Purchase,83.37,478
9395,AddToCart,19.07,438
2966,Purchase,27.75,894
3582,Purchase,63.02,1191
5624,AddToCart,51.78,263
2460,Signup,45.39,657
1831,Signup,49.82,1382
4136,Signup,72.79,947
4355,Purchase,96.15,1134
3603,Purchase,42.9,733
4553,AddToCart,83.0,1277
8079,AddToCart,85.19,1299
634,AddToCart,32.07,880
8282,Purchase,94.23,1111
1737,Signup,51.49,1083
4941,Purchase,19.73,932
1985,Purchase,85.12,767
578,AddToCart,96.77,1132
7635,Purchase,52.26,781
6544,Signup,81.46,116
4909,Purchase,35.1,378
9526,Signup,98.49,149
9386,Purchase,80.08,620
368,Signup,66.26,565
9132,AddToCart,46.56,1234
2744,Purchase,85.85,1297
8579,AddToCart,71.88,536
5307,AddToCart,19.38,317
9597,AddToCart,55.55,1215
1612,AddToCart,22.38,991
8631,Purchase,84.25,288
1028,AddToCart,32.53,1049
350,Purchase,49.51,735
3639,AddToCart,91.31,817
4578,Purchase,93.73,103
3495,AddToCart,73.66,339
7988,Signup,72.08,110
9052,Purchase,84.34,300
8116,Signup,80.41,306
6623,Signup,58.1,550
1670,Signup,93.0,833
8934,Purchase,55.51,1141
6715,Purchase,24.53,888
4419,Signup,92.36,549
7352,Signup,48.28,469
4287,AddToCart,83.74,852
3454,AddToCart,56.0,547
6015,Signup,11.71,413
7985,AddToCart,94.26,811
7620,Signup,61.29,849
1029,AddToCart,47.29,1329
5134,AddToCart,49.13,385
3306,AddToCart,14.1,1429
554,AddToCart,14.21,299
2122,Purchase,7.06,255
9902,Signup,64.95,1176
9983,Signup,79.43,391
446,Purchase,60.35,1257
3347,Signup,55.44,784
6341,Purchase,51.22,1397
4505,Purchase,80.69,681
8264,AddToCart,14.73,583
2382,Purchase,80.86,1300
9311,Signup,40.28,991
1168,Purchase,84.99,664
6320,Signup,65.44,391
5490,Signup,47.16,1160
691,Signup,30.74,938
6844,Signup,84.5,252
8300,AddToCart,94.43,649
7693,AddToCart,99.95,194
7603,AddToCart,53.92,268
2324,Purchase,49.29,1377
1418,AddToCart,37.08,796
1313,AddToCart,93.67,41
1292,Signup,95.51,838
3213,Signup,45.6,80
6222,Purchase,67.37,606
7631,Purchase,67.1,456
6062,Purchase,71.66,1248
5780,Purchase,23.56,715
4594,Signup,77.1,705
7213,Signup,85.58,156
9151,Purchase,31.28,173
4248,Purchase,50.96,407
8783,Signup,49.63,488
7634,Purchase,20.6,246
4712,Signup,12.43,1145
9879,Purchase,95.02,1175
8983,AddToCart,80.57,1178
1657,AddToCart,54.54,697
1809,AddToCart,11.91,769
2069,Signup,21.09,657
4246,Purchase,76.55,1436
5967,AddToCart,41.43,486
2605,Purchase,29.27,600
8352,Signup,16.5,1362
4445,AddToCart,94.98,871
4521,Purchase,72.61,601
7874,Signup,30.5,856
3864,Signup,45.47,540
2197,Purchase,18.84,249
8874,Purchase,44.49,532
8929,AddToCart,58.3,480
8456,Signup,27.59,1241
4716,Purchase,89.6,881
3434,Signup,44.54,1081
9897,Signup,61.68,82
6796,Purchase,96.22,123
5783,Purchase,61.57,939
3119,Purchase,14.16,262
378,Purchase,76.24,667
5283,AddToCart,12.87,518
7718,Purchase,50.21,1097
1339,Signup,61.06,861
6184,Signup,17.65,355
5045,AddToCart,74.59,185
2662,Purchase,12.67,1359
9049,Signup,96.02,16
6649,Purchase,86.4,518
973,Signup,54.73,874
6261,Signup,8.7,1226
2952,AddToCart,32.76,904
5337,AddToCart,88.08,1022
1112,Purchase,14.37,790
1369,AddToCart,29.63,686
2911,Signup,26.85,223
1338,Purchase,90.46,112
6002,Signup,69.18,701
7458,Purchase,23.18,617
1976,Signup,15.43,1102
7450,Purchase,28.3,912
522,AddToCart,30.18,690
1283,Purchase,47.36,128
8778,AddToCart,72.45,1191
9434,Signup,19.13,667
6149,Purchase,68.42,894
88,AddToCart,52.83,778
8516,Signup,44.11,1333
306,Signup,24.33,176
2959,Purchase,65.86,968
8197,Purchase,22.56,101
1453,Signup,37.72,1253
6016,Signup,13.81,591
7691,Purchase,22.79,364
8489,AddToCart,24.37,15
8460,AddToCart,10.17,970
8685,Signup,24.78,180
5542,Signup,52.32,664
9135,Signup,97.69,915
3938,AddToCart,74.59,1020
7676,Purchase,35.21,1099
6805,Purchase,34.4,538
32,Signup,86.64,678
4066,Signup,45.33,1361
6617,AddToCart,82.45,118
7335,AddToCart,18.07,537
8429,AddToCart,87.94,142
3940,AddToCart,21.28,38
4756,AddToCart,70.72,1178
4534,Purchase,63.16,741
9669,Purchase,75.82,161
8416,Purchase,67.96,406
6930,AddToCart,29.74,416
1768,AddToCart,71.09,562
7209,Signup,35.8,680
6399,Purchase,77.24,1049
2034,Purchase,30.83,835
8298,Signup,12.38,1388
5679,AddToCart,9.21,1247
5855,Signup,66.42,205
5476,Signup,31.14,481
2984,Signup,32.4,1155
979,Purchase,77.77,1326
3897,Purchase,38.68,789
3542,Signup,94.58,1042
9784,Purchase,24.93,162
9083,Purchase,73.22,651
147,Purchase,9.93,847
3068,AddToCart,77.59,1168
6784,Purchase,15.79,614
5056,Signup,57.37,42
8116,Purchase,70.01,811
407,Signup,50.13,1173
9968,Purchase,31.94,202
5310,Purchase,87.88,41
4938,Purchase,86.24,1283
1564,Signup,36.0,2
8556,Purchase,38.32,1273
8537,Signup,88.66,1351
6689,AddToCart,29.58,208
8783,Purchase,89.04,512
3441,Purchase,16.14,171
4333,Purchase,25.25,1285
4130,AddToCart,59.51,430
4671,Purchase,56.7,1234
4906,Purchase,57.6,157
9785,AddToCart,83.3,98
8241,AddToCart,35.67,149
4548,AddToCart,66.31,205
6550,Signup,66.44,629
2271,AddToCart,87.32,1297
4042,AddToCart,11.01,1414
7692,Purchase,28.9,374
219,AddToCart,72.63,1310
4773,AddToCart,29.83,999
6306,Signup,32.32,169
6290,Signup,97.89,640
3026,Signup,39.58,683
2705,Signup,75.79,1156
5734,AddToCart,75.03,810
8587,Signup,60.5,271
4992,Signup,74.24,1020
74,AddToCart,47.0,176
5892,Signup,24.96,101
626,Signup,59.94,1250
8740,AddToCart,62.78,907
6612,Signup,15.43,999
270,Signup,82.09,677
1078,AddToCart,78.95,416
3128,Purchase,24.74,744
9099,AddToCart,90.64,685
6767,Purchase,26.09,1301
8904,Purchase,65.09,323
4101,Signup,60.57,1293
2512,Signup,98.14,430
6090,AddToCart,61.61,46
7908,Purchase,56.92,372
916,Purchase,90.87,379
5744,Purchase,25.82,524
9867,AddToCart,81.57,1107
4667,AddToCart,55.11,737
7558,AddToCart,30.47,1286
828,Purchase,55.64,1420
9939,AddToCart,47.19,618
3912,AddToCart,76.95,648
2059,Signup,66.76,168
3503,Signup,81.59,1249
9893,Purchase,76.5,1221
6953,AddToCart,86.85,560
1734,AddToCart,44.3,685
2623,Signup,43.1,1281
1577,Signup,11.14,1216
7662,Signup,40.3,74
3425,Signup,6.33,935
8987,AddToCart,36.78,372
2220,Purchase,54.12,578
2197,AddToCart,12.19,743
7765,Purchase,8.54,1135
7064,AddToCart,53.39,156
5656,Purchase,77.63,1226
269,AddToCart,15.59,826
3586,Purchase,56.99,1384
9724,Purchase,34.63,174
8833,Purchase,48.77,691
6537,Signup,25.03,382
4223,AddToCart,5.24,1005
3439,Signup,88.45,112
2112,Signup,75.98,185
1508,Signup,76.52,735
1588,Signup,79.99,424
3358,Signup,20.41,169
3509,AddToCart,97.96,846
6383,Signup,59.7,1256
664,AddToCart,5.92,106
4863,Signup,34.61,827
8828,Purchase,30.52,1185
2522,AddToCart,40.3,1025
615,Signup,95.75,1023
1933,Signup,59.61,1429
7162,Signup,70.13,157
3943,AddToCart,80.28,785
8289,Purchase,46.49,514
8483,Signup,17.37,583
3488,Signup,9.73,1360
2765,Purchase,21.11,547
8763,Purchase,40.8,130
9947,Purchase,78.81,739
7094,AddToCart,16.65,1359
7776,Purchase,57.28,576
8519,Purchase,85.67,640
9347,AddToCart,83.0,46
8407,Purchase,8.71,1077
2317,AddToCart,52.76,596
2914,Purchase,20.89,1399
8546,Purchase,86.0,1376
654,Signup,78.0,1047
4658,Signup,85.96,110
5394,AddToCart,21.34,517
2235,Signup,54.69,276
6652,Signup,13.61,121
612,Purchase,37.6,834
8876,AddToCart,44.08,1091
6323,Purchase,76.57,953
9593,AddToCart,53.4,60
2588,Signup,25.17,891
2952,AddToCart,46.76,1056
4330,Signup,20.28,283
1802,Purchase,76.4,916
669,AddToCart,79.79,949
2903,AddToCart,16.73,97
8604,Signup,92.68,543
415,AddToCart,54.81,1300
6257,Signup,80.31,384
6352,Signup,54.31,468
3742,Purchase,65.09,1168
7966,AddToCart,65.7,471
9031,Purchase,99.99,502
3582,AddToCart,13.67,424
35,Signup,95.15,582
7409,Purchase,42.12,377
811,Signup,94.79,938
4436,Purchase,7.49,375
7550,Signup,64.04,1172
4375,Signup,31.1,584
2531,Signup,49.14,433
1588,Purchase,34.25,1110
776,Purchase,9.44,581
4241,AddToCart,44.69,1143
8900,Purchase,85.19,994
2959,AddToCart,31.67,921
1674,Purchase,6.28,919
5399,Signup,78.85,576
9153,Purchase,85.75,153
5394,Purchase,43.6,204
349,Signup,65.11,483
8455,AddToCart,87.21,455
5262,Signup,35.67,689
5515,Signup,43.94,605
3136,Purchase,16.35,1244
1865,Purchase,89.6,102
8107,Signup,93.89,1080
509,AddToCart,47.89,434
1651,Purchase,10.1,893
9803,Signup,94.88,779
2304,Signup,48.13,1330
8662,Purchase,13.61,1103
5100,Purchase,50.98,127
3026,Signup,89.03,610
5383,Purchase,8.01,978
685,Signup,91.73,807
4168,Signup,71.41,872
5162,Purchase,39.71,1254
4719,Purchase,38.48,511
6269,AddToCart,85.84,1092
4095,Purchase,55.99,504
7381,AddToCart,97.47,895
6509,Purchase,52.96,1283
577,AddToCart,89.71,40
2273,Signup,76.33,802
2862,Signup,29.98,300
9649,Purchase,37.37,92
3586,Purchase,46.72,686
3022,Purchase,87.05,711
2799,Purchase,33.52,216
6845,Purchase,66.09,363
4008,Signup,5.84,1376
426,Signup,63.19,1013
4282,Purchase,67.5,998
4703,AddToCart,53.8,953
814,Signup,70.36,649
7404,Purchase,79.11,1308
1754,Signup,82.82,129
274,AddToCart,75.16,1115
2552,Signup,73.7,939
7945,AddToCart,11.69,659
3761,Signup,81.04,859
4010,AddToCart,60.47,1277
5385,Purchase,11.59,867
7372,Signup,9.17,569
1702,Purchase,53.78,1342
3404,AddToCart,29.47,429
6229,AddToCart,88.25,581
3986,AddToCart,97.55,1347
5585,Purchase,98.87,592
5164,AddToCart,98.96,1032
7395,Purchase,31.27,729
3923,AddToCart,24.01,1410
8483,AddToCart,10.65,1151
5859,AddToCart,79.64,1386
7630,Signup,83.15,1307
9366,AddToCart,96.87,1081
6192,Signup,96.43,559
211,AddToCart,6.96,125
4110,Signup,42.56,213
4115,AddToCart,78.52,270
7474,Purchase,69.18,745
2635,Signup,36.13,966
9856,Purchase,51.99,754
8280,AddToCart,91.36,756
1514,Purchase,21.87,567
5653,AddToCart,91.62,575
4613,Purchase,36.85,68
3926,AddToCart,40.44,424
8497,Signup,97.72,170
921,Signup,74.25,70
8570,AddToCart,59.98,1434
6483,Purchase,55.51,289
1596,AddToCart,23.18,814
9804,AddToCart,50.62,1242
4720,AddToCart,15.59,1295
9307,Signup,41.89,547
8053,AddToCart,20.3,451
2888,Signup,52.94,251
6462,Signup,20.66,351
3145,Purchase,87.47,1291
838,Signup,91.04,834
6504,Purchase,32.23,1207
6727,AddToCart,68.23,1250
2684,Signup,23.98,126
1943,Signup,86.92,1067
7158,Signup,62.09,462
237,Signup,18.66,863
4769,Signup,88.44,422
5950,Purchase,75.42,371
3889,Signup,17.69,921
2366,Signup,37.32,135
9960,Signup,75.74,774
789,Purchase,16.39,518
7436,Purchase,49.61,613
9145,AddToCart,68.19,895
3615,AddToCart,10.62,221
5484,AddToCart,75.0,448
6194,Signup,26.72,513
3367,Purchase,27.47,78
3764,Purchase,53.89,1041
9176,Signup,9.22,1162
929,Purchase,22.13,1376
3534,Signup,7.56,135
5255,Purchase,38.07,1238
6861,Signup,75.85,19
1148,Signup,30.49,488
7719,Signup,26.38,374
8393,Purchase,86.36,1040
2747,Purchase,53.67,685
2969,AddToCart,14.46,836
3359,Purchase,10.89,745
2688,Signup,95.35,1202
448,AddToCart,95.6,1173
6407,AddToCart,23.79,870
767,Purchase,94.03,1429
5547,Signup,76.43,104
6240,AddToCart,55.96,1227
5120,Purchase,54.63,543
2466,AddToCart,78.43,523
8392,Purchase,55.56,457
5434,Signup,60.42,253
1446,Purchase,39.53,1
6235,Purchase,82.64,407
3815,Signup,28.66,1287
9791,AddToCart,90.22,672
3707,Purchase,13.54,1040
8880,Purchase,12.6,577
6936,Signup,69.92,734
441,Purchase,51.16,589
3705,Signup,48.42,1383
1380,Purchase,22.34,265
7661,AddToCart,79.14,993
8870,AddToCart,15.74,437
3801,Purchase,19.86,103
8595,Purchase,29.91,1040
6467,Signup,97.83,427
7894,AddToCart,59.9,430
6992,Signup,85.25,736
5499,AddToCart,19.46,260
3086,Signup,37.64,1037
8585,AddToCart,85.6,1067
2818,AddToCart,40.87,241
2777,Signup,39.88,51
3125,Signup,6.5,453
9436,Purchase,54.96,959
1082,AddToCart,63.17,698
253,Signup,37.28,1369
872,Signup,48.11,484
6925,AddToCart,95.3,1149
4826,Purchase,73.29,1409
4124,Signup,13.24,1040
8481,Signup,31.46,501
5716,Signup,31.32,983
7196,Purchase,40.97,868
5882,Purchase,17.09,609
683,Purchase,74.17,808
910,Purchase,88.56,1064
9069,AddToCart,35.21,328
6044,Purchase,47.36,408
865,Purchase,97.35,658
7976,Signup,75.46,1222
801,Purchase,15.35,727
7079,Signup,77.83,568
3236,Signup,54.5,870
1014,Purchase,76.71,1392
1373,Signup,97.04,22
6650,AddToCart,85.83,1331
3588,Signup,91.12,1433
4872,Purchase,49.87,1439
9066,Purchase,49.19,1330
7,AddToCart,51.6,965
1873,AddToCart,32.11,68
3871,Purchase,9.59,508
5219,AddToCart,59.97,568
5677,AddToCart,35.6,565
1382,AddToCart,56.89,245
276,Purchase,44.04,177
7579,AddToCart,53.78,355
1226,Signup,49.28,401
5690,AddToCart,61.79,691
9063,Signup,62.48,1425
1586,AddToCart,98.91,17
9596,Signup,41.4,1373
2281,Purchase,6.89,2
8403,Signup,32.15,786
597,Purchase,99.91,50
8117,Purchase,45.84,23
7399,Purchase,65.41,530
9324,Signup,76.66,207
2440,AddToCart,6.94,322
5491,Purchase,55.0,78
869,Signup,17.15,1100
5718,Signup,85.88,686
820,AddToCart,77.89,177
91,Signup,6.29,860
8981,AddToCart,10.56,1057
2162,Purchase,7.49,748
833,AddToCart,34.83,1220
6015,Signup,75.24,567
1510,Signup,68.47,479
750,AddToCart,35.48,1292
8220,AddToCart,72.9,1200
427,Purchase,31.54,1225
8313,AddToCart,76.9,462
7603,AddToCart,22.15,423
6678,AddToCart,64.55,875
2314,AddToCart,23.36,465
4051,Purchase,9.92,1037
4949,AddToCart,35.41,1226
1796,Purchase,98.12,952
9100,Signup,84.93,368
920,Signup,28.18,69
2405,AddToCart,25.89,355
6500,AddToCart,60.86,125
3734,Signup,80.5,399
1766,Signup,46.9,711
2867,Signup,43.93,255
4170,Signup,46.7,821
7436,AddToCart,5.98,314
5791,Signup,14.17,663
7932,Signup,49.48,299
1211,Purchase,48.67,1002
4191,AddToCart,39.12,709
8475,Signup,95.78,1301
23,Signup,52.55,1045
9600,AddToCart,9.79,781
5448,Signup,5.67,1119
5391,Signup,96.97,1054
9610,Purchase,17.32,458
4637,AddToCart,22.46,523
4893,Purchase,92.59,711
8629,Signup,90.71,209
298,Signup,53.91,1199
6737,Signup,6.93,1170
8322,Signup,37.46,1120
6748,Purchase,30.41,886
9747,Purchase,47.86,1136
4003,AddToCart,92.08,1060
430,AddToCart,17.05,544
1601,Signup,69.29,404
672,Signup,94.62,163
2279,Signup,38.02,82
1188,AddToCart,6.66,1193
5341,AddToCart,52.02,1238
3540,AddToCart,54.92,1065
2721,AddToCart,66.04,310
7417,AddToCart,59.32,206
243,Purchase,48.2,298
9960,Purchase,73.32,380
9423,AddToCart,56.25,1031
8884,AddToCart,96.26,1134
3835,Signup,31.26,1431
4541,Purchase,26.84,172
1822,AddToCart,47.76,777
6625,Signup,78.43,316
8256,Purchase,89.78,1222
6126,Purchase,30.76,877
4209,Purchase,71.77,646
971,Purchase,10.47,687
8618,AddToCart,49.45,686
9985,Purchase,50.96,79
2436,Purchase,89.3,73
3949,AddToCart,62.28,764
9660,Signup,24.53,161
6137,Purchase,19.37,850
871,Purchase,41.82,1203
5442,Purchase,86.86,1189
3997,AddToCart,27.77,668
7844,Purchase,95.35,268
35,Purchase,26.88,436
7527,AddToCart,20.27,1343
4212,AddToCart,74.33,522
1995,Signup,34.87,372
3671,Signup,20.32,498
8055,Signup,96.08,1084
1331,Signup,30.56,673
8660,Purchase,63.5,1078
8293,Purchase,29.53,870
6996,Signup,31.6,108
3468,AddToCart,82.23,1106
8164,Signup,71.25,1067
1238,Signup,96.38,1183
6666,AddToCart,26.21,542
1129,Purchase,40.84,295
5033,Purchase,93.4,196
7830,Signup,9.21,739
7905,Signup,94.33,771
2355,Purchase,32.54,531
2739,Purchase,70.78,1073
1577,Purchase,64.87,1211
6870,Purchase,67.29,488
1794,Signup,64.43,77
7960,Purchase,96.61,1014
4993,AddToCart,48.25,1131
5457,AddToCart,8.59,1041
6326,Signup,37.35,87
7865,Purchase,79.59,928
9756,AddToCart,87.13,209
7106,Purchase,12.05,1112
3893,Purchase,49.75,768
764,AddToCart,26.96,1413
8745,Purchase,6.4,450
2955,AddToCart,97.19,723
5761,Purchase,74.46,837
1455,AddToCart,33.87,1309
8425,AddToCart,65.2,1425
1039,Purchase,46.3,280
2897,Signup,47.62,1027
8208,AddToCart,50.05,1051
3478,Signup,7.68,761
9338,Purchase,23.69,264
2412,Purchase,17.69,482
8582,Signup,92.45,360
8029,Purchase,94.53,721
8915,Purchase,52.2,337
1361,AddToCart,53.63,803
4303,Purchase,38.25,1181
4450,Signup,96.47,888
3625,Signup,80.17,803
3406,Signup,70.27,1245
5923,AddToCart,50.56,47
6963,AddToCart,33.75,1153
2095,Signup,86.85,411
3549,AddToCart,43.33,802
1041,Signup,39.78,1414
1538,Purchase,5.79,1358
4446,AddToCart,94.81,116
4831,AddToCart,93.11,1039
4274,Signup,69.44,1151
5168,Purchase,14.53,132
7584,Purchase,42.79,864
6558,Purchase,35.43,565
3084,Signup,24.81,22
7596,AddToCart,65.75,978
8382,Purchase,24.26,1220
6888,Purchase,91.88,1306
4949,AddToCart,63.95,215
9350,Signup,53.55,831
1496,Purchase,83.38,1409
5864,Purchase,18.68,708
6779,Signup,22.04,401
3845,AddToCart,73.84,1216
4515,Signup,44.17,263
5323,Signup,16.69,1005
7020,Purchase,58.81,1059
2040,Purchase,38.74,733
6391,AddToCart,64.51,1096
2554,Purchase,66.66,287
6271,Purchase,95.01,1181
5791,Purchase,5.64,497
5866,Purchase,67.66,597
664,AddToCart,34.64,898
7499,Purchase,12.36,339
2377,AddToCart,94.88,1388
6413,Signup,22.87,905
2675,AddToCart,15.03,1285
1584,Purchase,72.79,175
5878,Purchase,26.05,704
5944,Purchase,76.54,662
1790,Purchase,6.42,1208
9376,Purchase,97.52,209
5904,Purchase,38.96,770
2424,Purchase,66.06,781
8441,Purchase,42.51,25
8660,Signup,12.4,777
5235,Purchase,45.66,1121
1386,Signup,53.17,281
9055,AddToCart,90.43,706
8546,Purchase,57.59,1053
9584,Purchase,79.45,106
855,AddToCart,24.3,692
958,AddToCart,30.09,267
4332,Signup,5.33,890
9783,Purchase,5.66,857
7253,Signup,74.23,190
6560,Purchase,70.59,1271
3528,Signup,42.68,835
9204,AddToCart,99.53,291
5320,AddToCart,86.95,744
7874,Purchase,41.98,740
2842,Signup,65.31,979
3773,Signup,55.55,208
7198,AddToCart,31.85,514
2049,AddToCart,39.67,466
7879,Purchase,32.91,347
1016,Purchase,70.77,471
7097,AddToCart,93.91,1393
1054,Signup,83.86,129
9495,AddToCart,93.75,1263
5778,Purchase,23.07,1217
1580,Signup,8.14,1025
3769,Signup,95.0,408
4348,Signup,23.58,972
1673,Signup,10.92,1030
4670,AddToCart,39.7,739
9253,Signup,16.73,602
9942,Purchase,76.34,1375
4058,Purchase,33.68,629
7069,AddToCart,42.78,387
1733,AddToCart,26.19,981
9306,Purchase,37.75,1297
1978,AddToCart,26.97,418
1313,AddToCart,91.62,1351
591,AddToCart,78.38,587
9953,Purchase,38.68,478
5722,Signup,65.82,1085
8422,Signup,98.25,934
2126,AddToCart,92.69,1394
7924,AddToCart,51.69,323
4362,AddToCart,28.53,1333
8259,Signup,15.75,148
8126,Signup,5.93,985
6069,Purchase,92.26,131
8328,Signup,89.2,335
4468,AddToCart,52.08,528
1232,Signup,15.15,346
731,Signup,62.61,1096
9324,Signup,65.29,654
6659,AddToCart,29.74,663
6265,Purchase,72.88,339
1309,Purchase,31.95,487
7338,Purchase,39.48,860
9760,Signup,80.93,1311
1533,Signup,49.26,404
9428,Signup,59.41,217
3595,Signup,72.74,655
6318,Signup,63.38,1121
322,Signup,9.66,1300
9211,Purchase,31.8,1014
6840,AddToCart,56.81,1191
3969,Purchase,45.64,1179
1199,Signup,50.56,443
9659,Purchase,94.53,862
3409,AddToCart,26.15,1058
8349,Signup,5.36,1042
2820,AddToCart,74.57,1309
7453,Signup,87.87,1151
2091,Purchase,18.68,1357
2249,Signup,74.16,1312
4869,AddToCart,33.68,396
2462,Purchase,16.21,851
9474,AddToCart,16.0,832
8068,AddToCart,86.6,1358
8635,Signup,69.48,170
8747,AddToCart,45.2,1402
4135,Purchase,86.0,1255
162,AddToCart,46.29,593
7244,AddToCart,27.85,57
6165,Signup,90.44,1424
5636,Purchase,5.47,1085
7091,Purchase,53.96,347
2555,AddToCart,46.62,962
2526,AddToCart,15.08,803
1262,Signup,95.16,1032
3016,Signup,12.91,850
4590,AddToCart,33.28,267
3834,AddToCart,24.63,792
6336,AddToCart,59.39,1315
1109,Signup,73.31,42
5217,Purchase,57.19,164
9498,Purchase,22.94,1122
9355,Purchase,35.76,344
947,AddToCart,74.96,537
1355,AddToCart,74.45,818
6475,Purchase,78.47,191
6000,AddToCart,12.35,1264
642,Signup,82.86,1186
758,Signup,84.6,653
7383,Signup,67.97,795
4488,Signup,36.21,69
8161,Purchase,67.18,638
7098,Purchase,50.41,707
1358,Purchase,60.53,1075
7977,AddToCart,76.04,371
3489,Purchase,66.5,1132
816,AddToCart,32.55,887
9166,Signup,11.93,10
1597,Signup,16.3,919
2134,Signup,31.5,329
3743,Signup,52.24,356
7374,Signup,49.21,727
6200,Purchase,95.91,179
2469,Signup,17.98,669
8728,AddToCart,87.98,1253
8466,Signup,27.34,750
2447,Signup,60.73,865
4062,AddToCart,62.81,808
9243,Signup,31.46,173
9232,Purchase,79.98,249
7445,Purchase,8.88,1159
6424,Signup,22.05,900
2113,AddToCart,18.02,418
6047,Purchase,13.92,57
1008,Signup,88.87,781
8866,Purchase,44.51,31
8616,Signup,26.53,180
460,AddToCart,75.99,70
8033,AddToCart,91.23,1138
227,Purchase,12.75,604
6158,Signup,50.31,1362
3072,Signup,7.86,1332
4228,Signup,53.45,189
9195,Purchase,26.34,200
6574,Signup,43.79,154
3029,AddToCart,59.71,1136
9717,Signup,35.58,1154
1959,Purchase,86.72,1322
3161,Purchase,58.13,458
4818,Signup,68.1,208
8918,Purchase,12.67,869
6607,AddToCart,15.98,959
4322,Purchase,7.04,39
4863,Signup,62.05,311
3352,AddToCart,43.22,1410
3358,AddToCart,79.36,318
5641,Purchase,37.19,779
9339,Signup,84.32,1116
9228,Purchase,69.98,764
8002,Signup,37.42,804
5337,Purchase,45.43,669
3825,Signup,66.55,20
8799,Signup,50.05,1318
2954,Signup,90.57,984
1959,Purchase,46.78,519
2191,AddToCart,28.46,984
1960,AddToCart,11.37,294
9347,Purchase,23.08,829
2760,Purchase,28.66,1025
9731,Signup,24.82,664
8826,Purchase,59.95,1271
1112,AddToCart,84.64,462
4082,Purchase,68.31,760
